Index,atemp,casual,casuallag1,casuallag24,count,countlag1,countlag24,date,datetime,day,holiday,hour,humidity,month,registered,registeredlag1,registeredlag24,season,temp,weather,weekday,windspeed,wknum,workingday,year
40551_23,3.03,0,1,15,22,34,39,1/8/2011,1/8/2011 23:00,8,0,23,39,1,22,33,24,1,4.1,1,6,30.0026,2,0,2011
40552_0,3.79,1,0,4,25,8,17,1/9/2011,1/9/2011 0:00,9,0,0,42,1,24,8,13,1,4.1,1,7,26.0027,3,0,2011
40552_1,3.03,0,1,1,12,25,17,1/9/2011,1/9/2011 1:00,9,0,1,42,1,12,24,16,1,4.1,1,7,31.0009,3,0,2011
40552_2,3.03,0,0,1,11,12,9,1/9/2011,1/9/2011 2:00,9,0,2,46,1,11,12,8,1,4.1,1,7,31.0009,3,0,2011
40552_3,3.79,0,0,2,4,11,6,1/9/2011,1/9/2011 3:00,9,0,3,46,1,4,11,4,1,4.1,1,7,27.9993,3,0,2011
40552_4,4.545,0,0,2,1,4,3,1/9/2011,1/9/2011 4:00,9,0,4,53,1,1,4,1,1,3.28,1,7,12.998,3,0,2011
40552_5,4.545,0,0,,1,1,,1/9/2011,1/9/2011 5:00,9,0,5,53,1,1,1,,1,3.28,1,7,12.998,3,0,2011
40552_6,4.545,0,0,0,1,1,2,1/9/2011,1/9/2011 6:00,9,0,6,49,1,1,1,2,1,4.1,1,7,19.0012,3,0,2011
40552_7,4.545,1,0,0,6,1,1,1/9/2011,1/9/2011 7:00,9,0,7,53,1,5,1,1,1,3.28,1,7,12.998,3,0,2011
40552_8,4.545,0,1,0,10,6,8,1/9/2011,1/9/2011 8:00,9,0,8,49,1,10,5,8,1,4.1,1,7,19.0012,3,0,2011
40552_9,3.79,0,0,1,19,10,20,1/9/2011,1/9/2011 9:00,9,0,9,46,1,19,10,19,1,4.92,1,7,35.0008,3,0,2011
40552_10,5.305,0,0,7,49,19,53,1/9/2011,1/9/2011 10:00,9,0,10,43,1,49,19,46,1,5.74,1,7,26.0027,3,0,2011
40552_11,6.06,2,0,16,49,49,70,1/9/2011,1/9/2011 11:00,9,0,11,40,1,47,49,54,1,6.56,1,7,35.0008,3,0,2011
40552_12,6.82,4,2,20,83,49,93,1/9/2011,1/9/2011 12:00,9,0,12,37,1,79,47,73,1,7.38,1,7,30.0026,3,0,2011
40552_13,8.335,6,4,11,75,83,75,1/9/2011,1/9/2011 13:00,9,0,13,34,1,69,79,64,1,8.2,1,7,30.0026,3,0,2011
40552_14,9.09,8,6,4,72,75,59,1/9/2011,1/9/2011 14:00,9,0,14,32,1,64,69,55,1,9.02,1,7,31.0009,3,0,2011
40552_15,9.85,5,8,19,82,72,74,1/9/2011,1/9/2011 15:00,9,0,15,35,1,77,64,55,1,9.02,1,7,23.9994,3,0,2011
40552_16,8.335,13,5,9,92,82,76,1/9/2011,1/9/2011 16:00,9,0,16,34,1,79,77,67,1,8.2,1,7,30.0026,3,0,2011
40552_17,7.575,3,13,7,62,92,65,1/9/2011,1/9/2011 17:00,9,0,17,37,1,59,79,58,1,7.38,1,7,26.0027,3,0,2011
40552_18,6.82,4,3,10,48,62,53,1/9/2011,1/9/2011 18:00,9,0,18,40,1,44,59,43,1,6.56,1,7,22.0028,3,0,2011
40552_19,6.82,1,4,1,41,48,30,1/9/2011,1/9/2011 19:00,9,0,19,43,1,40,44,29,1,6.56,1,7,22.0028,3,0,2011
40552_20,6.06,0,1,5,38,41,22,1/9/2011,1/9/2011 20:00,9,0,20,46,1,38,40,17,1,5.74,1,7,16.9979,3,0,2011
40552_21,5.305,1,0,11,20,38,31,1/9/2011,1/9/2011 21:00,9,0,21,46,1,19,38,20,1,5.74,1,7,27.9993,3,0,2011
40552_22,6.06,5,1,0,15,20,9,1/9/2011,1/9/2011 22:00,9,0,22,46,1,10,19,9,1,5.74,1,7,19.9995,3,0,2011
40552_23,6.82,0,5,0,6,15,8,1/9/2011,1/9/2011 23:00,9,0,23,50,1,6,10,8,1,4.92,1,7,12.998,3,0,2011
40553_0,6.06,2,1,0,5,12,5,1/10/2011,1/10/2011 0:00,10,0,0,50,1,3,11,5,1,4.92,1,1,19.0012,3,1,2011
40553_1,6.06,1,2,0,1,5,2,1/10/2011,1/10/2011 1:00,10,0,1,50,1,0,3,2,1,4.92,1,1,19.0012,3,1,2011
40553_2,6.06,0,1,,3,1,,1/10/2011,1/10/2011 2:00,10,0,2,50,1,3,0,,1,4.92,1,1,15.0013,3,1,2011
40553_3,6.06,0,0,,1,3,,1/10/2011,1/10/2011 3:00,10,0,3,50,1,1,3,,1,4.92,1,1,15.0013,3,1,2011
40553_4,6.06,1,0,0,3,1,1,1/10/2011,1/10/2011 4:00,10,0,4,54,1,2,1,1,1,4.1,1,1,8.9981,3,1,2011
40553_5,5.305,0,1,0,3,3,3,1/10/2011,1/10/2011 5:00,10,0,5,54,1,3,2,3,1,4.1,1,1,16.9979,3,1,2011
40553_6,6.06,0,0,0,31,3,30,1/10/2011,1/10/2011 6:00,10,0,6,50,1,31,3,30,1,4.92,1,1,19.0012,3,1,2011
40553_7,6.06,2,0,1,77,31,64,1/10/2011,1/10/2011 7:00,10,0,7,50,1,75,31,63,1,4.92,1,1,15.0013,3,1,2011
40553_8,6.06,4,2,1,188,77,154,1/10/2011,1/10/2011 8:00,10,0,8,50,1,184,75,153,1,4.92,2,1,19.0012,3,1,2011
40553_9,6.06,2,4,7,94,188,88,1/10/2011,1/10/2011 9:00,10,0,9,50,1,92,184,81,1,5.74,2,1,16.9979,3,1,2011
40553_10,6.06,0,2,11,31,94,44,1/10/2011,1/10/2011 10:00,10,0,10,50,1,31,92,33,1,5.74,2,1,19.9995,3,1,2011
40553_11,6.82,2,0,10,30,31,51,1/10/2011,1/10/2011 11:00,10,0,11,47,1,28,31,41,1,6.56,2,1,19.0012,3,1,2011
40553_12,9.09,5,2,13,52,30,61,1/10/2011,1/10/2011 12:00,10,0,12,40,1,47,28,48,1,8.2,2,1,19.0012,3,1,2011
40553_13,9.09,4,5,8,54,52,61,1/10/2011,1/10/2011 13:00,10,0,13,40,1,50,47,53,1,8.2,2,1,19.0012,3,1,2011
40553_14,9.85,0,4,11,47,54,77,1/10/2011,1/10/2011 14:00,10,0,14,40,1,47,50,66,1,8.2,2,1,15.0013,3,1,2011
40553_15,9.85,2,0,14,45,47,72,1/10/2011,1/10/2011 15:00,10,0,15,40,1,43,47,58,1,8.2,2,1,15.0013,3,1,2011
40553_16,10.605,4,2,9,74,45,76,1/10/2011,1/10/2011 16:00,10,0,16,40,1,70,43,67,1,8.2,1,1,8.9981,3,1,2011
40553_17,11.365,4,4,11,178,74,157,1/10/2011,1/10/2011 17:00,10,0,17,40,1,174,70,146,1,8.2,1,1,7.0015,3,1,2011
40553_18,9.85,1,4,9,155,178,157,1/10/2011,1/10/2011 18:00,10,0,18,40,1,154,174,148,1,8.2,1,1,15.0013,3,1,2011
40553_19,8.335,3,1,8,95,155,110,1/10/2011,1/10/2011 19:00,10,0,19,47,1,92,154,102,1,6.56,1,1,11.0014,3,1,2011
40553_20,8.335,1,3,3,74,95,52,1/10/2011,1/10/2011 20:00,10,0,20,50,1,73,92,49,1,6.56,1,1,11.0014,3,1,2011
40553_21,6.82,1,1,3,38,74,52,1/10/2011,1/10/2011 21:00,10,0,21,59,1,37,73,49,1,5.74,1,1,12.998,3,1,2011
40553_22,7.575,2,1,0,24,38,20,1/10/2011,1/10/2011 22:00,10,0,22,59,1,22,37,20,1,5.74,1,1,11.0014,3,1,2011
40553_23,7.575,0,2,1,18,24,12,1/10/2011,1/10/2011 23:00,10,0,23,59,1,18,22,11,1,5.74,1,1,11.0014,3,1,2011
40554_0,8.335,2,2,0,12,11,5,1/11/2011,1/11/2011 0:00,11,0,0,59,1,10,9,5,1,5.74,1,2,7.0015,3,1,2011
40554_1,7.575,0,2,0,3,12,2,1/11/2011,1/11/2011 1:00,11,0,1,59,1,3,10,2,1,5.74,1,2,11.0014,3,1,2011
40554_2,7.575,0,0,0,3,3,1,1/11/2011,1/11/2011 2:00,11,0,2,55,1,3,3,1,1,6.56,2,2,12.998,3,1,2011
40554_3,,,0,,,3,,1/11/2011,,11,,3,,1,,3,,,,,2,,3,,2011
40554_4,,,,0,,,2,1/11/2011,,11,,4,,1,,,2,,,,2,,3,,2011
40554_5,9.09,0,,0,6,,4,1/11/2011,1/11/2011 5:00,11,0,5,55,1,6,,4,1,6.56,2,2,8.9981,3,1,2011
40554_6,9.09,0,0,0,27,6,36,1/11/2011,1/11/2011 6:00,11,0,6,55,1,27,6,36,1,6.56,2,2,8.9981,3,1,2011
40554_7,11.365,2,0,2,99,27,94,1/11/2011,1/11/2011 7:00,11,0,7,55,1,97,27,92,1,6.56,2,2,0,3,1,2011
40554_8,10.605,3,2,2,217,99,179,1/11/2011,1/11/2011 8:00,11,0,8,51,1,214,97,177,1,7.38,2,2,6.0032,3,1,2011
40554_9,9.85,3,3,2,130,217,100,1/11/2011,1/11/2011 9:00,11,0,9,51,1,127,214,98,1,7.38,2,2,11.0014,3,1,2011
40554_10,10.605,3,3,5,54,130,42,1/11/2011,1/11/2011 10:00,11,0,10,51,1,51,127,37,1,8.2,2,2,11.0014,3,1,2011
40554_11,10.605,4,3,7,35,54,57,1/11/2011,1/11/2011 11:00,11,0,11,47,1,31,51,50,1,8.2,2,2,8.9981,3,1,2011
40554_12,11.365,2,4,12,57,35,78,1/11/2011,1/11/2011 12:00,11,0,12,51,1,55,31,66,1,8.2,2,2,7.0015,3,1,2011
40554_13,11.365,6,2,18,52,57,97,1/11/2011,1/11/2011 13:00,11,0,13,59,1,46,55,79,1,8.2,2,2,6.0032,3,1,2011
40554_14,11.365,3,6,9,63,52,63,1/11/2011,1/11/2011 14:00,11,0,14,59,1,60,46,54,1,8.2,2,2,6.0032,3,1,2011
40554_15,9.85,2,3,17,47,63,65,1/11/2011,1/11/2011 15:00,11,0,15,80,1,45,60,48,1,6.56,2,2,6.0032,3,1,2011
40554_16,7.575,4,2,15,76,47,83,1/11/2011,1/11/2011 16:00,11,0,16,86,1,72,45,68,1,6.56,2,2,15.0013,3,1,2011
40554_17,7.575,6,4,10,136,76,212,1/11/2011,1/11/2011 17:00,11,0,17,86,1,130,72,202,1,6.56,2,2,15.0013,3,1,2011
40554_18,9.09,1,6,3,95,136,182,1/11/2011,1/11/2011 18:00,11,0,18,93,1,94,130,179,1,6.56,3,2,7.0015,3,1,2011
40554_19,11.365,0,1,2,51,95,112,1/11/2011,1/11/2011 19:00,11,0,19,93,1,51,94,110,1,6.56,3,2,0,3,1,2011
40554_20,7.575,0,0,1,32,51,54,1/11/2011,1/11/2011 20:00,11,0,20,93,1,32,51,53,1,6.56,3,2,12.998,3,1,2011
40554_21,9.85,0,0,0,20,32,48,1/11/2011,1/11/2011 21:00,11,0,21,86,1,20,32,48,1,6.56,3,2,6.0032,3,1,2011
40554_22,9.09,1,0,1,29,20,35,1/11/2011,1/11/2011 22:00,11,0,22,93,1,28,20,34,1,6.56,3,2,7.0015,3,1,2011
40554_23,9.85,1,1,2,19,29,11,1/11/2011,1/11/2011 23:00,11,0,23,93,1,18,28,9,1,6.56,3,2,6.0032,3,1,2011
40555_0,9.85,0,1,0,7,19,6,1/12/2011,1/12/2011 0:00,12,0,0,86,1,7,18,6,1,6.56,2,3,6.0032,3,1,2011
40555_1,9.09,0,0,0,6,7,6,1/12/2011,1/12/2011 1:00,12,0,1,86,1,6,7,6,1,6.56,2,3,7.0015,3,1,2011
40555_2,7.575,0,0,0,1,6,2,1/12/2011,1/12/2011 2:00,12,0,2,86,1,1,6,2,1,5.74,1,3,8.9981,3,1,2011
40555_3,,,0,,,1,,1/12/2011,,12,,3,,1,,1,,,,,3,,3,,2011
40555_4,,,,0,,,2,1/12/2011,,12,,4,,1,,,2,,,,3,,3,,2011
40555_5,7.575,0,,0,5,,3,1/12/2011,1/12/2011 5:00,12,0,5,86,1,5,,3,1,5.74,1,3,11.0014,3,1,2011
40555_6,7.575,0,0,0,16,5,33,1/12/2011,1/12/2011 6:00,12,0,6,93,1,16,5,33,1,4.92,1,3,8.9981,3,1,2011
40555_7,7.575,0,0,1,54,16,88,1/12/2011,1/12/2011 7:00,12,0,7,69,1,54,16,87,1,5.74,1,3,8.9981,3,1,2011
40555_8,8.335,3,0,3,128,54,195,1/12/2011,1/12/2011 8:00,12,0,8,59,1,125,54,192,1,6.56,1,3,11.0014,3,1,2011
40555_9,6.82,3,3,6,81,128,115,1/12/2011,1/12/2011 9:00,12,0,9,59,1,78,125,109,1,6.56,1,3,22.0028,3,1,2011
40555_10,9.09,0,3,4,39,81,57,1/12/2011,1/12/2011 10:00,12,0,10,55,1,39,78,53,1,7.38,1,3,15.0013,3,1,2011
40555_11,9.09,3,0,12,35,39,46,1/12/2011,1/12/2011 11:00,12,0,11,51,1,32,39,34,1,8.2,1,3,26.0027,3,1,2011
40555_12,7.575,3,3,5,55,35,79,1/12/2011,1/12/2011 12:00,12,0,12,47,1,52,32,74,1,8.2,1,3,39.0007,3,1,2011
40555_13,9.85,0,3,6,49,55,71,1/12/2011,1/12/2011 13:00,12,0,13,44,1,49,52,65,1,9.02,1,3,23.9994,3,1,2011
40555_14,9.09,0,0,10,44,49,62,1/12/2011,1/12/2011 14:00,12,0,14,47,1,44,49,52,1,8.2,1,3,22.0028,3,1,2011
40555_15,8.335,1,0,7,49,44,62,1/12/2011,1/12/2011 15:00,12,0,15,47,1,48,44,55,1,8.2,1,3,27.9993,3,1,2011
40555_16,9.85,5,1,4,68,49,89,1/12/2011,1/12/2011 16:00,12,0,16,44,1,63,48,85,1,9.02,1,3,22.0028,3,1,2011
40555_17,9.09,0,5,4,139,68,190,1/12/2011,1/12/2011 17:00,12,0,17,47,1,139,63,186,1,8.2,1,3,23.9994,3,1,2011
40555_18,7.575,2,0,3,137,139,169,1/12/2011,1/12/2011 18:00,12,0,18,47,1,135,139,166,1,8.2,1,3,35.0008,3,1,2011
40555_19,7.575,1,2,5,83,137,132,1/12/2011,1/12/2011 19:00,12,0,19,47,1,82,135,127,1,7.38,1,3,27.9993,3,1,2011
40555_20,6.82,2,1,7,56,83,89,1/12/2011,1/12/2011 20:00,12,0,20,50,1,54,82,82,1,6.56,1,3,22.0028,3,1,2011
40555_21,6.82,0,2,3,57,56,43,1/12/2011,1/12/2011 21:00,12,0,21,55,1,57,54,40,1,6.56,1,3,22.0028,3,1,2011
40555_22,6.06,1,0,1,33,57,42,1/12/2011,1/12/2011 22:00,12,0,22,55,1,32,57,41,1,6.56,1,3,30.0026,3,1,2011
40555_23,5.305,1,1,1,20,33,19,1/12/2011,1/12/2011 23:00,12,0,23,59,1,19,32,18,1,5.74,1,3,27.9993,3,1,2011
40556_0,6.06,1,4,0,7,23,11,1/13/2011,1/13/2011 0:00,13,0,0,59,1,6,19,11,1,5.74,1,4,19.0012,3,1,2011
40556_1,6.06,0,1,0,2,7,4,1/13/2011,1/13/2011 1:00,13,0,1,50,1,2,6,4,1,5.74,1,4,19.0012,3,1,2011
40556_2,6.06,0,0,0,2,2,2,1/13/2011,1/13/2011 2:00,13,0,2,50,1,2,2,2,1,5.74,1,4,23.9994,3,1,2011
40556_3,6.06,0,0,,3,2,,1/13/2011,1/13/2011 3:00,13,0,3,50,1,3,2,,1,5.74,1,4,22.0028,3,1,2011
40556_4,6.06,0,0,0,4,3,1,1/13/2011,1/13/2011 4:00,13,0,4,50,1,4,3,1,1,5.74,1,4,16.9979,3,1,2011
40556_5,6.06,0,0,0,3,4,4,1/13/2011,1/13/2011 5:00,13,0,5,50,1,3,4,4,1,5.74,1,4,19.9995,3,1,2011
40556_6,7.575,0,0,0,28,3,36,1/13/2011,1/13/2011 6:00,13,0,6,54,1,28,3,36,1,4.92,1,4,8.9981,3,1,2011
40556_7,7.575,0,0,0,72,28,95,1/13/2011,1/13/2011 7:00,13,0,7,54,1,72,28,95,1,4.92,1,4,8.9981,3,1,2011
40556_8,6.82,5,0,3,202,72,219,1/13/2011,1/13/2011 8:00,13,0,8,50,1,197,72,216,1,5.74,1,4,12.998,3,1,2011
40556_9,6.06,2,5,6,139,202,122,1/13/2011,1/13/2011 9:00,13,0,9,50,1,137,197,116,1,5.74,1,4,22.0028,3,1,2011
40556_10,6.82,2,2,3,38,139,45,1/13/2011,1/13/2011 10:00,13,0,10,50,1,36,137,42,1,6.56,2,4,23.9994,3,1,2011
40556_11,8.335,4,2,2,37,38,59,1/13/2011,1/13/2011 11:00,13,0,11,44,1,33,36,57,1,8.2,2,4,30.0026,3,1,2011
40556_12,8.335,3,4,6,52,37,84,1/13/2011,1/13/2011 12:00,13,0,12,44,1,49,33,78,1,8.2,1,4,27.9993,3,1,2011
40556_13,9.85,2,3,12,83,52,67,1/13/2011,1/13/2011 13:00,13,0,13,41,1,81,49,55,1,9.02,1,4,30.0026,3,1,2011
40556_14,9.85,3,2,11,42,83,70,1/13/2011,1/13/2011 14:00,13,0,14,41,1,39,81,59,1,9.02,1,4,26.0027,3,1,2011
40556_15,10.605,5,3,8,60,42,62,1/13/2011,1/13/2011 15:00,13,0,15,38,1,55,39,54,1,9.84,1,4,19.9995,3,1,2011
40556_16,10.605,2,5,12,78,60,86,1/13/2011,1/13/2011 16:00,13,0,16,38,1,76,55,74,1,9.84,1,4,23.9994,3,1,2011
40556_17,9.09,4,2,9,162,78,172,1/13/2011,1/13/2011 17:00,13,0,17,40,1,158,76,163,1,8.2,1,4,19.0012,3,1,2011
40556_18,9.09,3,4,5,144,162,163,1/13/2011,1/13/2011 18:00,13,0,18,40,1,141,158,158,1,8.2,1,4,22.0028,3,1,2011
40556_19,7.575,1,3,3,99,144,112,1/13/2011,1/13/2011 19:00,13,0,19,47,1,98,141,109,1,6.56,1,4,16.9979,3,1,2011
40556_20,7.575,0,1,3,64,99,69,1/13/2011,1/13/2011 20:00,13,0,20,47,1,64,98,66,1,6.56,1,4,15.0013,3,1,2011
40556_21,6.06,0,0,0,40,64,48,1/13/2011,1/13/2011 21:00,13,0,21,46,1,40,64,48,1,5.74,1,4,19.9995,3,1,2011
40556_22,6.06,0,0,1,30,40,52,1/13/2011,1/13/2011 22:00,13,0,22,46,1,30,40,51,1,5.74,1,4,22.0028,3,1,2011
40556_23,6.82,1,0,4,15,30,23,1/13/2011,1/13/2011 23:00,13,0,23,50,1,14,30,19,1,4.92,1,4,12.998,3,1,2011
40557_0,6.82,0,1,4,14,15,17,1/14/2011,1/14/2011 0:00,14,0,0,50,1,14,14,13,1,4.92,1,5,12.998,3,1,2011
40557_1,6.06,0,0,2,5,14,7,1/14/2011,1/14/2011 1:00,14,0,1,54,1,5,14,5,1,4.1,1,5,11.0014,3,1,2011
40557_2,6.06,0,0,0,1,5,1,1/14/2011,1/14/2011 2:00,14,0,2,54,1,1,5,1,1,4.1,1,5,8.9981,3,1,2011
40557_3,6.82,0,0,,1,1,,1/14/2011,1/14/2011 3:00,14,0,3,54,1,1,1,,1,4.1,1,5,7.0015,3,1,2011
40557_4,,,0,0,,1,1,1/14/2011,,14,,4,,1,,1,1,,,,5,,3,,2011
40557_5,6.82,0,,0,8,,5,1/14/2011,1/14/2011 5:00,14,0,5,54,1,8,,5,1,4.1,1,5,6.0032,3,1,2011
40557_6,9.09,0,0,8,17,8,34,1/14/2011,1/14/2011 6:00,14,0,6,54,1,17,8,26,1,4.1,1,5,0,3,1,2011
40557_7,6.06,0,0,8,70,17,84,1/14/2011,1/14/2011 7:00,14,0,7,74,1,70,17,76,1,4.1,1,5,11.0014,3,1,2011
40557_8,8.335,2,0,20,158,70,210,1/14/2011,1/14/2011 8:00,14,0,8,68,1,156,70,190,1,4.92,1,5,0,3,1,2011
40557_9,7.575,0,2,9,117,158,134,1/14/2011,1/14/2011 9:00,14,0,9,69,1,117,156,125,1,5.74,1,5,8.9981,3,1,2011
40557_10,9.09,4,0,16,44,117,63,1/14/2011,1/14/2011 10:00,14,0,10,55,1,40,117,47,1,7.38,1,5,12.998,3,1,2011
40557_11,8.335,6,4,19,53,44,67,1/14/2011,1/14/2011 11:00,14,0,11,51,1,47,40,48,1,7.38,1,5,19.0012,3,1,2011
40557_12,9.85,2,6,9,61,53,59,1/14/2011,1/14/2011 12:00,14,0,12,44,1,59,47,50,1,8.2,1,5,16.9979,3,1,2011
40557_13,9.85,4,2,9,77,61,73,1/14/2011,1/14/2011 13:00,14,0,13,37,1,73,59,64,1,9.02,1,5,26.0027,3,1,2011
40557_14,10.605,5,4,7,64,77,50,1/14/2011,1/14/2011 14:00,14,0,14,41,1,59,73,43,1,9.02,1,5,19.0012,3,1,2011
40557_15,12.12,9,5,9,68,64,72,1/14/2011,1/14/2011 15:00,14,0,15,38,1,59,59,63,1,9.84,1,5,11.0014,3,1,2011
40557_16,12.12,3,9,5,90,68,87,1/14/2011,1/14/2011 16:00,14,0,16,41,1,87,59,82,1,9.02,1,5,7.0015,3,1,2011
40557_17,11.365,4,3,9,159,90,187,1/14/2011,1/14/2011 17:00,14,0,17,41,1,155,87,178,1,9.02,1,5,11.0014,3,1,2011
40557_18,12.88,5,4,7,139,159,123,1/14/2011,1/14/2011 18:00,14,0,18,47,1,134,155,116,1,8.2,1,5,0,3,1,2011
40557_19,9.85,3,5,3,92,139,95,1/14/2011,1/14/2011 19:00,14,0,19,59,1,89,134,92,1,6.56,1,5,6.0032,3,1,2011
40557_20,12.12,0,3,1,68,92,51,1/14/2011,1/14/2011 20:00,14,0,20,59,1,68,89,50,1,7.38,1,5,0,3,1,2011
40557_21,11.365,4,0,0,52,68,39,1/14/2011,1/14/2011 21:00,14,0,21,69,1,48,68,39,1,6.56,1,5,0,3,1,2011
40557_22,11.365,2,4,2,36,52,36,1/14/2011,1/14/2011 22:00,14,0,22,69,1,34,48,34,1,6.56,2,5,0,3,1,2011
40557_23,12.12,1,2,1,27,36,15,1/14/2011,1/14/2011 23:00,14,0,23,55,1,26,34,14,1,7.38,2,5,0,3,1,2011
40558_0,12.12,3,0,1,28,22,25,1/15/2011,1/15/2011 0:00,15,0,0,55,1,25,22,24,1,7.38,1,6,0,3,0,2011
40558_1,9.85,2,3,1,20,28,16,1/15/2011,1/15/2011 1:00,15,0,1,59,1,18,25,15,1,6.56,2,6,6.0032,3,0,2011
40558_2,9.85,0,2,3,12,20,16,1/15/2011,1/15/2011 2:00,15,0,2,59,1,12,18,13,1,6.56,2,6,6.0032,3,0,2011
40558_3,11.365,1,0,0,8,12,7,1/15/2011,1/15/2011 3:00,15,0,3,59,1,7,12,7,1,6.56,2,6,0,3,0,2011
40558_4,11.365,0,1,0,5,8,1,1/15/2011,1/15/2011 4:00,15,0,4,59,1,5,7,1,1,6.56,2,6,0,3,0,2011
40558_5,11.365,0,0,0,1,5,5,1/15/2011,1/15/2011 5:00,15,0,5,59,1,1,5,5,1,6.56,1,6,0,3,0,2011
40558_6,8.335,1,0,0,3,1,2,1/15/2011,1/15/2011 6:00,15,0,6,63,1,2,1,2,1,5.74,1,6,7.0015,3,0,2011
40558_7,10.605,1,1,1,10,3,9,1/15/2011,1/15/2011 7:00,15,0,7,63,1,9,2,8,1,5.74,1,6,0,3,0,2011
40558_8,7.575,1,1,0,23,10,15,1/15/2011,1/15/2011 8:00,15,0,8,63,1,22,9,15,1,5.74,1,6,8.9981,3,0,2011
40558_9,9.09,2,1,0,33,23,20,1/15/2011,1/15/2011 9:00,15,0,9,64,1,31,22,20,1,6.56,1,6,8.9981,3,0,2011
40558_10,9.85,2,2,5,59,33,61,1/15/2011,1/15/2011 10:00,15,0,10,59,1,57,31,56,1,7.38,1,6,11.0014,3,0,2011
40558_11,9.85,18,2,2,72,59,62,1/15/2011,1/15/2011 11:00,15,0,11,55,1,54,57,60,1,8.2,1,6,15.0013,3,0,2011
40558_12,11.365,15,18,8,89,72,98,1/15/2011,1/15/2011 12:00,15,0,12,48,1,74,54,90,1,9.84,1,6,15.0013,3,0,2011
40558_13,12.88,21,15,7,101,89,102,1/15/2011,1/15/2011 13:00,15,0,13,38,1,80,74,95,1,11.48,1,6,19.9995,3,0,2011
40558_14,14.395,26,21,12,118,101,95,1/15/2011,1/15/2011 14:00,15,0,14,39,1,92,80,83,1,12.3,1,6,19.0012,3,0,2011
40558_15,15.91,21,26,5,129,118,74,1/15/2011,1/15/2011 15:00,15,0,15,36,1,108,92,69,1,13.12,2,6,12.998,3,0,2011
40558_16,16.665,33,21,8,128,129,76,1/15/2011,1/15/2011 16:00,15,0,16,34,1,95,108,68,1,13.94,2,6,12.998,3,0,2011
40558_17,15.15,29,33,5,83,128,69,1/15/2011,1/15/2011 17:00,15,0,17,36,1,54,95,64,1,13.12,2,6,19.0012,3,0,2011
40558_18,14.395,15,29,3,84,83,55,1/15/2011,1/15/2011 18:00,15,0,18,45,1,69,54,52,1,12.3,2,6,16.9979,3,0,2011
40558_19,15.15,14,15,4,74,84,30,1/15/2011,1/15/2011 19:00,15,0,19,39,1,60,69,26,1,13.12,2,6,16.9979,3,0,2011
40558_20,15.15,6,14,0,41,74,28,1/15/2011,1/15/2011 20:00,15,0,20,39,1,35,60,28,1,13.12,2,6,16.9979,3,0,2011
40558_21,15.15,6,6,2,57,41,37,1/15/2011,1/15/2011 21:00,15,0,21,39,1,51,35,35,1,13.12,2,6,15.0013,3,0,2011
40558_22,15.91,0,6,1,26,57,34,1/15/2011,1/15/2011 22:00,15,0,22,42,1,26,51,33,1,12.3,2,6,7.0015,3,0,2011
40558_23,14.395,5,0,0,44,26,22,1/15/2011,1/15/2011 23:00,15,0,23,45,1,39,26,22,1,12.3,1,6,19.0012,3,0,2011
40559_0,15.15,6,0,1,39,6,25,1/16/2011,1/16/2011 0:00,16,0,0,56,1,33,6,24,1,10.66,1,7,0,4,0,2011
40559_1,13.635,4,6,0,23,39,12,1/16/2011,1/16/2011 1:00,16,0,1,56,1,19,33,12,1,10.66,1,7,8.9981,4,0,2011
40559_2,14.395,3,4,0,16,23,11,1/16/2011,1/16/2011 2:00,16,0,2,56,1,13,19,11,1,10.66,1,7,6.0032,4,0,2011
40559_3,13.635,9,3,0,15,16,4,1/16/2011,1/16/2011 3:00,16,0,3,69,1,6,13,4,1,9.02,1,7,0,4,0,2011
40559_4,12.88,0,9,0,1,15,1,1/16/2011,1/16/2011 4:00,16,0,4,56,1,1,6,1,1,10.66,1,7,11.0014,4,0,2011
40559_5,12.88,1,0,0,2,1,1,1/16/2011,1/16/2011 5:00,16,0,5,56,1,1,1,1,1,10.66,2,7,11.0014,4,0,2011
40559_6,12.88,0,1,0,1,2,1,1/16/2011,1/16/2011 6:00,16,0,6,56,1,1,1,1,1,10.66,2,7,11.0014,4,0,2011
40559_7,10.605,0,0,1,3,1,6,1/16/2011,1/16/2011 7:00,16,0,7,56,1,3,1,5,1,9.84,2,7,19.9995,4,0,2011
40559_8,10.605,0,0,0,18,3,10,1/16/2011,1/16/2011 8:00,16,0,8,55,1,18,3,10,1,9.02,1,7,19.0012,4,0,2011
40559_9,10.605,3,0,0,32,18,19,1/16/2011,1/16/2011 9:00,16,0,9,51,1,29,18,19,1,9.02,1,7,16.9979,4,0,2011
40559_10,10.605,8,3,0,79,32,49,1/16/2011,1/16/2011 10:00,16,0,10,51,1,71,29,49,1,9.02,1,7,19.0012,4,0,2011
40559_11,11.365,23,8,2,93,79,49,1/16/2011,1/16/2011 11:00,16,0,11,44,1,70,71,47,1,9.84,1,7,16.9979,4,0,2011
40559_12,10.605,29,23,4,104,93,83,1/16/2011,1/16/2011 12:00,16,0,12,41,1,75,70,79,1,9.84,1,7,19.0012,4,0,2011
40559_13,11.365,23,29,6,118,104,75,1/16/2011,1/16/2011 13:00,16,0,13,35,1,95,75,69,1,10.66,1,7,19.9995,4,0,2011
